X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
1.662,1605603,1.662,114456,1.662,135293,1.662,600520,1.662,385963,1.662,318689,1.662,421428,1.662,479657,1.662,452703,1.662,146909,1.662,132056,1.662,137129,1.662,1165562,1.662,1128739,1.662,1116589,1.662,2177243,1.662,2072505,1.662,1951828,1.662,548590,1.662,546859,1.662,652849,1.662,1921003,1.662,1972182,1.662,2027822,1.662,2351436,1.662,2329448,1.662,2337746,1.662,229471,1.662,217984,1.662,228094,1.662,213023,1.662,247946,1.662,196764,1.662,269286,1.662,260025,1.662,231228,1.662,1765505,1.662,1605356,1.662,1685752,1.662,1308018,1.662,1255985,1.662,1252718,1.662,1876524,1.662,1922197,1.662,1950461,1.662,141809,1.662,133028,1.662,141755
1.663,1604337,1.663,113349,1.663,134429,1.663,595391,1.663,381586,1.663,314811,1.663,415000,1.663,473260,1.663,445653,1.663,146675,1.663,131783,1.663,136772,1.663,1144833,1.663,1108457,1.663,1096913,1.663,2141240,1.663,2037175,1.663,1918801,1.663,539618,1.663,538308,1.663,641659,1.663,1888330,1.663,1938579,1.663,1993893,1.663,2311314,1.663,2289638,1.663,2298291,1.663,227239,1.663,216092,1.663,225862,1.663,211094,1.663,246587,1.663,194653,1.663,266656,1.663,257464,1.663,229540,1.663,1734980,1.663,1578034,1.663,1657227,1.663,1286865,1.663,1236040,1.663,1232818,1.663,1846382,1.663,1891165,1.663,1919161,1.663,141564,1.663,132627,1.663,141499
1.665,1603263,1.665,112185,1.665,133736,1.665,590594,1.665,377270,1.665,310874,1.665,408861,1.665,466906,1.665,438600,1.665,146467,1.665,131284,1.665,136516,1.665,1125224,1.665,1089113,1.665,1078050,1.665,2106202,1.665,2002654,1.665,1886725,1.665,530414,1.665,529731,1.665,631143,1.665,1856921,1.665,1906112,1.665,1961103,1.665,2272547,1.665,2251118,1.665,2260174,1.665,224862,1.665,214186,1.665,223775,1.665,209203,1.665,245370,1.665,192844,1.665,264154,1.665,255195,1.665,227976,1.665,1705549,1.665,1551600,1.665,1629785,1.665,1266481,1.665,1216674,1.665,1213762,1.665,1816926,1.665,1861133,1.665,1888437,1.665,141307,1.665,132316,1.665,141023
1.667,1602390,1.667,111271,1.667,132894,1.667,586026,1.667,372959,1.667,306916,1.667,403001,1.667,460444,1.667,432007,1.667,146180,1.667,130648,1.667,136309,1.667,1106428,1.667,1070465,1.667,1059753,1.667,2071886,1.667,1969273,1.667,1855655,1.667,521954,1.667,521819,1.667,620884,1.667,1826367,1.667,1874745,1.667,1929369,1.667,2234977,1.667,2214009,1.667,2223357,1.667,222345,1.667,212094,1.667,221617,1.667,207486,1.667,243871,1.667,191064,1.667,262110,1.667,253218,1.667,226260,1.667,1677380,1.667,1526241,1.667,1603388,1.667,1246793,1.667,1197969,1.667,1195307,1.667,1788481,1.667,1831926,1.667,1858958,1.667,141119,1.667,132001,1.667,140423
1.668,1601361,1.668,110357,1.668,131767,1.668,581296,1.668,368692,1.668,302963,1.668,397433,1.668,454210,1.668,425762,1.668,145746,1.668,130203,1.668,135909,1.668,1088270,1.668,1052261,1.668,1042058,1.668,2038386,1.668,1936874,1.668,1825670,1.668,513954,1.668,513976,1.668,611250,1.668,1796802,1.668,1844380,1.668,1898680,1.668,2198631,1.668,2177758,1.668,2187484,1.668,220019,1.668,210177,1.668,219389,1.668,205803,1.668,241945,1.668,189501,1.668,260166,1.668,251291,1.668,224671,1.668,1649921,1.668,1501639,1.668,1578132,1.668,1227426,1.668,1179792,1.668,1177238,1.668,1760597,1.668,1803458,1.668,1830594,1.668,140952,1.668,131617,1.668,139984
1.67,1600276,1.67,109434,1.67,130710,1.67,576859,1.67,364774,1.67,299187,1.67,391930,1.67,448063,1.67,419866,1.67,145320,1.67,129715,1.67,135561,1.67,1070881,1.67,1034798,1.67,1025086,1.67,2005963,1.67,1905649,1.67,1796671,1.67,506377,1.67,506261,1.67,601897,1.67,1768423,1.67,1815108,1.67,1868831,1.67,2163211,1.67,2142893,1.67,2152681,1.67,217839,1.67,208340,1.67,217096,1.67,204317,1.67,239837,1.67,187854,1.67,258156,1.67,249635,1.67,223197,1.67,1623302,1.67,1477762,1.67,1553658,1.67,1208803,1.67,1161977,1.67,1159732,1.67,1733465,1.67,1776144,1.67,1802872,1.67,140862,1.67,131229,1.67,139588
1.672,1599222,1.672,108591,1.672,129662,1.672,572773,1.672,361306,1.672,295658,1.672,386743,1.672,442121,1.672,414377,1.672,144546,1.672,129284,1.672,135319,1.672,1054178,1.672,1018049,1.672,1008377,1.672,1974466,1.672,1875601,1.672,1768358,1.672,498878,1.672,498959,1.672,593204,1.672,1741073,1.672,1786855,1.672,1840235,1.672,2128719,1.672,2109425,1.672,2118802,1.672,215476,1.672,206327,1.672,215104,1.672,202677,1.672,237618,1.672,186024,1.672,256333,1.672,247944,1.672,221541,1.672,1597520,1.672,1454525,1.672,1529950,1.672,1190555,1.672,1144499,1.672,1142797,1.672,1707011,1.672,1749770,1.672,1775863,1.672,140648,1.672,130858,1.672,139313
1.673,1598207,1.673,107782,1.673,128653,1.673,568654,1.673,357982,1.673,292261,1.673,381622,1.673,436263,1.673,408967,1.673,143669,1.673,128961,1.673,135095,1.673,1037860,1.673,1001698,1.673,992363,1.673,1943983,1.673,1846735,1.673,1740799,1.673,492027,1.673,492138,1.673,584520,1.673,1714487,1.673,1759271,1.673,1812270,1.673,2095232,1.673,2077004,1.673,2085930,1.673,213422,1.673,204441,1.673,212916,1.673,200888,1.673,235249,1.673,183869,1.673,254565,1.673,246074,1.673,220103,1.673,1572446,1.673,1432013,1.673,1506824,1.673,1172600,1.673,1127418,1.673,1126186,1.673,1681574,1.673,1724323,1.673,1749970,1.673,140267,1.673,130232,1.673,139018
1.675,1597091,1.675,106857,1.675,127721,1.675,564822,1.675,355008,1.675,288748,1.675,376419,1.675,430829,1.675,403585,1.675,142656,1.675,128582,1.675,134745,1.675,1021858,1.675,985681,1.675,976779,1.675,1914576,1.675,1818787,1.675,1714011,1.675,485242,1.675,484996,1.675,576182,1.675,1688741,1.675,1732434,1.675,1785216,1.675,2062897,1.675,2045385,1.675,2053923,1.675,211498,1.675,202822,1.675,210821,1.675,199048,1.675,232947,1.675,181891,1.675,252489,1.675,244250,1.675,218863,1.675,1547988,1.675,1410366,1.675,1484424,1.675,1155007,1.675,1110876,1.675,1110251,1.675,1656798,1.675,1700013,1.675,1724676,1.675,140047,1.675,129743,1.675,138857
1.677,1596116,1.677,105849,1.677,127061,1.677,561408,1.677,352315,1.677,285650,1.677,371106,1.677,425372,1.677,398307,1.677,141730,1.677,127973,1.677,134627,1.677,1006382,1.677,970212,1.677,961710,1.677,1885748,1.677,1791600,1.677,1687883,1.677,478535,1.677,478164,1.677,567967,1.677,1663609,1.677,1706292,1.677,1758896,1.677,2031722,1.677,2015023,1.677,2023074,1.677,209546,1.677,201279,1.677,208866,1.677,197262,1.677,230759,1.677,179843,1.677,250402,1.677,242691,1.677,217727,1.677,1524224,1.677,1389474,1.677,1462437,1.677,1137951,1.677,1094765,1.677,1095113,1.677,1633130,1.677,1676798,1.677,1700173,1.677,139548,1.677,129561,1.677,138571
1.678,1595148,1.678,105032,1.678,126386,1.678,558178,1.678,349525,1.678,282551,1.678,366279,1.678,420296,1.678,392908,1.678,140819,1.678,127295,1.678,134497,1.678,991119,1.678,955107,1.678,947190,1.678,1857760,1.678,1765190,1.678,1662691,1.678,471921,1.678,471514,1.678,560077,1.678,1639139,1.678,1680884,1.678,1733094,1.678,2001735,1.678,1985619,1.678,1993181,1.678,207696,1.678,199700,1.678,206892,1.678,195372,1.678,228638,1.678,178102,1.678,248662,1.678,241014,1.678,216602,1.678,1501472,1.678,1369272,1.678,1441317,1.678,1121276,1.678,1079086,1.678,1080416,1.678,1610171,1.678,1654255,1.678,1676245,1.678,139040,1.678,129560,1.678,138197
1.68,1594422,1.68,104142,1.68,125638,1.68,554889,1.68,346742,1.68,279344,1.68,361468,1.68,415151,1.68,387308,1.68,140254,1.68,126613,1.68,134124,1.68,976426,1.68,940456,1.68,933339,1.68,1830476,1.68,1739428,1.68,1638479,1.68,465615,1.68,464896,1.68,552211,1.68,1615391,1.68,1656130,1.68,1707974,1.68,1972991,1.68,1956818,1.68,1964378,1.68,205931,1.68,198376,1.68,204819,1.68,193368,1.68,226458,1.68,176554,1.68,247049,1.68,239415,1.68,215575,1.68,1479430,1.68,1349573,1.68,1420617,1.68,1105099,1.68,1063990,1.68,1066300,1.68,1588362,1.68,1632459,1.68,1653158,1.68,138398,1.68,129395,1.68,137748
1.682,1593562,1.682,103220,1.682,124989,1.682,551861,1.682,343998,1.682,276460,1.682,356981,1.682,410134,1.682,382213,1.682,139814,1.682,125980,1.682,133587,1.682,962026,1.682,926483,1.682,919697,1.682,1803758,1.682,1714350,1.682,1615090,1.682,459176,1.682,458479,1.682,544817,1.682,1592478,1.682,1632415,1.682,1683736,1.682,1945287,1.682,1928897,1.682,1936469,1.682,203906,1.682,197161,1.682,203028,1.682,191606,1.682,224389,1.682,175363,1.682,245609,1.682,238124,1.682,214411,1.682,1457981,1.682,1330391,1.682,1400426,1.682,1089550,1.682,1049450,1.682,1052696,1.682,1567126,1.682,1611398,1.682,1630894,1.682,137938,1.682,129532,1.682,137419
1.683,1592741,1.683,102348,1.683,124344,1.683,548952,1.683,341409,1.683,273982,1.683,352910,1.683,405006,1.683,377534,1.683,139602,1.683,125392,1.683,133086,1.683,948138,1.683,913157,1.683,906718,1.683,1777643,1.683,1689904,1.683,1592475,1.683,453050,1.683,452506,1.683,537538,1.683,1570154,1.683,1609353,1.683,1660037,1.683,1918315,1.683,1901892,1.683,1909378,1.683,201982,1.683,195966,1.683,201443,1.683,189858,1.683,222191,1.683,174009,1.683,244488,1.683,236807,1.683,213694,1.683,1437303,1.683,1311671,1.683,1380866,1.683,1074649,1.683,1035280,1.683,1039363,1.683,1546618,1.683,1590974,1.683,1609412,1.683,137122,1.683,129419,1.683,137033
1.685,1591692,1.685,101768,1.685,123701,1.685,546146,1.685,338724,1.685,271244,1.685,349144,1.685,400129,1.685,372740,1.685,139366,1.685,125143,1.685,132654,1.685,934720,1.685,900293,1.685,894113,1.685,1752658,1.685,1666446,1.685,1570632,1.685,447089,1.685,446776,1.685,530618,1.685,1548744,1.685,1587065,1.685,1637056,1.685,1891919,1.685,1875689,1.685,1883197,1.685,200231,1.685,194674,1.685,199839,1.685,188343,1.685,220155,1.685,172882,1.685,243668,1.685,235412,1.685,212787,1.685,1417417,1.685,1293487,1.685,1362184,1.685,1060365,1.685,1021777,1.685,1026282,1.685,1526604,1.685,1570976,1.685,1588514,1.685,136666,1.685,129073,1.685,136574
1.687,1590671,1.687,100963,1.687,123203,1.687,543314,1.687,336296,1.687,268575,1.687,345333,1.687,394966,1.687,368428,1.687,139191,1.687,125129,1.687,132248,1.687,921980,1.687,888031,1.687,881780,1.687,1728263,1.687,1643660,1.687,1549313,1.687,441617,1.687,441392,1.687,523901,1.687,1527988,1.687,1565555,1.687,1615009,1.687,1866229,1.687,1850055,1.687,1857713,1.687,198419,1.687,193249,1.687,198577,1.687,186979,1.687,218290,1.687,171754,1.687,242738,1.687,234222,1.687,211739,1.687,1397895,1.687,1275917,1.687,1344048,1.687,1046613,1.687,1009095,1.687,1013904,1.687,1507640,1.687,1551691,1.687,1568651,1.687,136402,1.687,128547,1.687,136186
1.688,1589388,1.688,100478,1.688,122880,1.688,540909,1.688,333889,1.688,266182,1.688,341770,1.688,390246,1.688,364543,1.688,138975,1.688,125103,1.688,131988,1.688,909397,1.688,876139,1.688,869760,1.688,1704539,1.688,1621742,1.688,1528620,1.688,436288,1.688,436148,1.688,517262,1.688,1507901,1.688,1544741,1.688,1593449,1.688,1840955,1.688,1825289,1.688,1832964,1.688,196817,1.688,191738,1.688,197360,1.688,185910,1.688,216560,1.688,170732,1.688,241901,1.688,233051,1.688,211045,1.688,1378733,1.688,1259175,1.688,1326664,1.688,1033383,1.688,996875,1.688,1001749,1.688,1488887,1.688,1532936,1.688,1549430,1.688,136222,1.688,128132,1.688,135724
1.69,1588115,1.69,100063,1.69,122333,1.69,538690,1.69,331787,1.69,263690,1.69,338137,1.69,385639,1.69,360708,1.69,138794,1.69,124955,1.69,131837,1.69,897431,1.69,864447,1.69,858188,1.69,1681312,1.69,1600611,1.69,1508530,1.69,431192,1.69,430972,1.69,510645,1.69,1488420,1.69,1524403,1.69,1572385,1.69,1816588,1.69,1801166,1.69,1808765,1.69,195390,1.69,190121,1.69,196262,1.69,184882,1.69,214618,1.69,169707,1.69,240967,1.69,231829,1.69,210342,1.69,1360505,1.69,1243066,1.69,1310126,1.69,1020504,1.69,985166,1.69,990052,1.69,1471009,1.69,1514776,1.69,1530706,1.69,136047,1.69,127602,1.69,135295
1.692,1586723,1.692,99706,1.692,121943,1.692,536511,1.692,329571,1.692,261231,1.692,334458,1.692,381336,1.692,356740,1.692,138534,1.692,124801,1.692,131598,1.692,885956,1.692,852874,1.692,846795,1.692,1658832,1.692,1580243,1.692,1489246,1.692,426064,1.692,426067,1.692,504637,1.692,1469812,1.692,1504915,1.692,1551979,1.692,1792946,1.692,1777918,1.692,1785325,1.692,194100,1.692,188415,1.692,195062,1.692,183860,1.692,212760,1.692,169078,1.692,240099,1.692,230811,1.692,209413,1.692,1342798,1.692,1227443,1.692,1294150,1.692,1007619,1.692,973910,1.692,978772,1.692,1453881,1.692,1497125,1.692,1512594,1.692,136092,1.692,127271,1.692,134835
1.693,1585633,1.693,99191,1.693,121554,1.693,534421,1.693,327682,1.693,258890,1.693,330879,1.693,376883,1.693,353180,1.693,138385,1.693,124280,1.693,131217,1.693,874767,1.693,841647,1.693,835744,1.693,1636686,1.693,1560280,1.693,1470357,1.693,421306,1.693,421135,1.693,498615,1.693,1451739,1.693,1486081,1.693,1532214,1.693,1770008,1.693,1755321,1.693,1762522,1.693,192767,1.693,186815,1.693,194108,1.693,182561,1.693,210711,1.693,168354,1.693,239199,1.693,229997,1.693,208666,1.693,1325660,1.693,1212353,1.693,1278492,1.693,995182,1.693,962925,1.693,967875,1.693,1437495,1.693,1480207,1.693,1495225,1.693,135896,1.693,127126,1.693,134636
1.695,1584510,1.695,98963,1.695,121063,1.695,532653,1.695,325909,1.695,256773,1.695,327538,1.695,372985,1.695,349611,1.695,137968,1.695,123587,1.695,130856,1.695,863755,1.695,830654,1.695,824941,1.695,1615116,1.695,1540997,1.695,1452040,1.695,416428,1.695,416245,1.695,492856,1.695,1434273,1.695,1467736,1.695,1512771,1.695,1747888,1.695,1733589,1.695,1740497,1.695,191758,1.695,185697,1.695,193152,1.695,181387,1.695,208530,1.695,167618,1.695,238281,1.695,229217,1.695,208229,1.695,1309118,1.695,1197415,1.695,1263234,1.695,982976,1.695,952031,1.695,957137,1.695,1421358,1.695,1463863,1.695,1478253,1.695,135627,1.695,126943,1.695,134455
1.697,1583467,1.697,98480,1.697,120535,1.697,530943,1.697,324348,1.697,254830,1.697,324486,1.697,368859,1.697,346195,1.697,137687,1.697,122934,1.697,130471,1.697,853048,1.697,819949,1.697,814657,1.697,1594089,1.697,1522149,1.697,1434140,1.697,411873,1.697,411391,1.697,487609,1.697,1417254,1.697,1449929,1.697,1494079,1.697,1726574,1.697,1712547,1.697,1719045,1.697,190589,1.697,184578,1.697,192459,1.697,180133,1.697,206409,1.697,166933,1.697,237195,1.697,228685,1.697,207615,1.697,1293433,1.697,1182769,1.697,1248492,1.697,971063,1.697,941385,1.697,946897,1.697,1406063,1.697,1448267,1.697,1462099,1.697,135373,1.697,126772,1.697,134454
1.698,1582649,1.698,97983,1.698,120356,1.698,529578,1.698,322650,1.698,253010,1.698,321724,1.698,364735,1.698,342745,1.698,137413,1.698,122554,1.698,130022,1.698,842582,1.698,809629,1.698,804623,1.698,1573892,1.698,1503681,1.698,1416761,1.698,407731,1.698,406581,1.698,482848,1.698,1400422,1.698,1432916,1.698,1476150,1.698,1705465,1.698,1692311,1.698,1698322,1.698,189719,1.698,183668,1.698,191702,1.698,178986,1.698,204397,1.698,166192,1.698,236319,1.698,228316,1.698,207333,1.698,1277856,1.698,1168534,1.698,1234277,1.698,959392,1.698,931085,1.698,936998,1.698,1391190,1.698,1433576,1.698,1446515,1.698,135042,1.698,126733,1.698,134540
1.7,1581986,1.7,97604,1.7,120097,1.7,528466,1.7,321335,1.7,251207,1.7,319204,1.7,360907,1.7,339628,1.7,137275,1.7,122216,1.7,129862,1.7,832471,1.7,800080,1.7,795153,1.7,1554120,1.7,1485648,1.7,1399668,1.7,403853,1.7,401738,1.7,477893,1.7,1383851,1.7,1416253,1.7,1458771,1.7,1685073,1.7,1672372,1.7,1678266,1.7,188794,1.7,182965,1.7,190938,1.7,178035,1.7,202593,1.7,165286,1.7,235238,1.7,228175,1.7,207057,1.7,1262836,1.7,1154808,1.7,1220480,1.7,948402,1.7,921114,1.7,927519,1.7,1376786,1.7,1419475,1.7,1431509,1.7,134742,1.7,126753,1.7,134866
1.702,1581110,1.702,97192,1.702,119605,1.702,527584,1.702,320137,1.702,249889,1.702,316693,1.702,357512,1.702,336610,1.702,137160,1.702,122201,1.702,129897,1.702,822746,1.702,790943,1.702,785985,1.702,1535208,1.702,1468336,1.702,1383424,1.702,400026,1.702,397274,1.702,473453,1.702,1367645,1.702,1400072,1.702,1441607,1.702,1665448,1.702,1653111,1.702,1658647,1.702,188043,1.702,182202,1.702,190049,1.702,177174,1.702,201138,1.702,164346,1.702,234300,1.702,228150,1.702,207075,1.702,1248115,1.702,1141380,1.702,1207185,1.702,937425,1.702,911168,1.702,918533,1.702,1362871,1.702,1405893,1.702,1416932,1.702,134498,1.702,126639,1.702,134988
1.703,1580316,1.703,96863,1.703,119217,1.703,526832,1.703,318806,1.703,248572,1.703,314315,1.703,354088,1.703,333602,1.703,137378,1.703,122238,1.703,129900,1.703,813499,1.703,782178,1.703,777352,1.703,1516892,1.703,1451421,1.703,1367811,1.703,396503,1.703,392900,1.703,469102,1.703,1351494,1.703,1384515,1.703,1425180,1.703,1646153,1.703,1634315,1.703,1639491,1.703,187359,1.703,181152,1.703,189081,1.703,176242,1.703,199877,1.703,163485,1.703,233809,1.703,228036,1.703,207360,1.703,1233911,1.703,1128718,1.703,1194507,1.703,926960,1.703,901535,1.703,909738,1.703,1349523,1.703,1392740,1.703,1402863,1.703,134162,1.703,126775,1.703,135024
1.705,1579675,1.705,96720,1.705,119027,1.705,526286,1.705,317636,1.705,247216,1.705,311950,1.705,351042,1.705,330477,1.705,137541,1.705,122303,1.705,130226,1.705,804947,1.705,773939,1.705,768889,1.705,1499243,1.705,1435125,1.705,1352785,1.705,393075,1.705,389046,1.705,464823,1.705,1335973,1.705,1369438,1.705,1409112,1.705,1627256,1.705,1616053,1.705,1620809,1.705,186959,1.705,180347,1.705,187997,1.705,175625,1.705,198612,1.705,162720,1.705,233667,1.705,228120,1.705,207900,1.705,1220126,1.705,1116343,1.705,1182255,1.705,917022,1.705,892324,1.705,901309,1.705,1336543,1.705,1380002,1.705,1388869,1.705,134012,1.705,126932,1.705,135096
1.707,1578660,1.707,96918,1.707,118628,1.707,525458,1.707,316585,1.707,245801,1.707,309652,1.707,348213,1.707,327673,1.707,137715,1.707,122204,1.707,130634,1.707,796712,1.707,765904,1.707,761024,1.707,1482063,1.707,1419162,1.707,1338278,1.707,389648,1.707,385451,1.707,460451,1.707,1321258,1.707,1354408,1.707,1393295,1.707,1609174,1.707,1598113,1.707,1602576,1.707,186362,1.707,179552,1.707,187045,1.707,174990,1.707,197562,1.707,161999,1.707,233556,1.707,228300,1.707,208310,1.707,1206876,1.707,1104440,1.707,1170292,1.707,907555,1.707,883101,1.707,893084,1.707,1323800,1.707,1367228,1.707,1375407,1.707,133922,1.707,127155,1.707,135139
1.708,1577715,1.708,97012,1.708,118421,1.708,524780,1.708,315398,1.708,244468,1.708,307407,1.708,344918,1.708,324890,1.708,137915,1.708,122140,1.708,130861,1.708,788460,1.708,757730,1.708,753245,1.708,1465305,1.708,1403753,1.708,1324187,1.708,386366,1.708,381961,1.708,456316,1.708,1306961,1.708,1339815,1.708,1377735,1.708,1591652,1.708,1580932,1.708,1584759,1.708,185805,1.708,178880,1.708,186406,1.708,174403,1.708,196399,1.708,161537,1.708,233785,1.708,228412,1.708,209137,1.708,1194013,1.708,1092760,1.708,1158630,1.708,898356,1.708,873928,1.708,885035,1.708,1311430,1.708,1354680,1.708,1362311,1.708,133832,1.708,127448,1.708,134940
1.71,1576829,1.71,97239,1.71,118482,1.71,524225,1.71,314205,1.71,242768,1.71,305415,1.71,341655,1.71,322247,1.71,138050,1.71,121933,1.71,130856,1.71,780394,1.71,749774,1.71,745922,1.71,1448546,1.71,1388494,1.71,1310168,1.71,383047,1.71,378503,1.71,452029,1.71,1293064,1.71,1325488,1.71,1362770,1.71,1574255,1.71,1564087,1.71,1567400,1.71,185296,1.71,178393,1.71,185909,1.71,173932,1.71,195035,1.71,161299,1.71,233982,1.71,228448,1.71,210006,1.71,1181591,1.71,1081578,1.71,1147505,1.71,889630,1.71,865387,1.71,877003,1.71,1299403,1.71,1342541,1.71,1349442,1.71,133881,1.71,127929,1.71,134851
1.712,1576039,1.712,97199,1.712,118663,1.712,523597,1.712,313175,1.712,241253,1.712,303299,1.712,338362,1.712,319916,1.712,138268,1.712,121785,1.712,130683,1.712,772390,1.712,741981,1.712,738769,1.712,1432180,1.712,1373608,1.712,1296267,1.712,379735,1.712,375287,1.712,447834,1.712,1279947,1.712,1311326,1.712,1348144,1.712,1557576,1.712,1547799,1.712,1550362,1.712,184711,1.712,178205,1.712,185432,1.712,173584,1.712,193531,1.712,161037,1.712,233813,1.712,228797,1.712,210554,1.712,1169403,1.712,1070507,1.712,1136702,1.712,881077,1.712,857070,1.712,869385,1.712,1287800,1.712,1330710,1.712,1336955,1.712,133974,1.712,128270,1.712,134913
1.713,1575049,1.713,97191,1.713,118674,1.713,522772,1.713,311921,1.713,239697,1.713,301190,1.713,335064,1.713,317989,1.713,138297,1.713,121712,1.713,130117,1.713,764074,1.713,734075,1.713,731971,1.713,1416056,1.713,1358917,1.713,1282591,1.713,376525,1.713,371929,1.713,443654,1.713,1266873,1.713,1297496,1.713,1333858,1.713,1541392,1.713,1531880,1.713,1533815,1.713,184002,1.713,177909,1.713,184891,1.713,172849,1.713,191993,1.713,160729,1.713,233716,1.713,229063,1.713,211026,1.713,1157429,1.713,1059753,1.713,1126119,1.713,872384,1.713,848966,1.713,861764,1.713,1276550,1.713,1319040,1.713,1324867,1.713,133888,1.713,128587,1.713,134767
1.715,1574451,1.715,96859,1.715,118685,1.715,521970,1.715,310719,1.715,238276,1.715,299120,1.715,331786,1.715,315963,1.715,138325,1.715,121757,1.715,129292,1.715,755929,1.715,726365,1.715,725052,1.715,1400241,1.715,1344754,1.715,1269130,1.715,373219,1.715,368618,1.715,439478,1.715,1253733,1.715,1284375,1.715,1319677,1.715,1525440,1.715,1516356,1.715,1517906,1.715,183559,1.715,177482,1.715,184316,1.715,171953,1.715,190151,1.715,160459,1.715,233626,1.715,229351,1.715,211613,1.715,1145860,1.715,1048959,1.715,1115718,1.715,863797,1.715,841317,1.715,854552,1.715,1265771,1.715,1307772,1.715,1312852,1.715,133879,1.715,128558,1.715,134473
