X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
1.393,27595206,1.393,36846184,1.393,33282606,1.393,17754608,1.393,18019908,1.393,19276038,1.393,25483150,1.393,26883746,1.393,24422206,1.393,26574108,1.393,30012006,1.393,28973174,1.393,12018562,1.393,12572505,1.393,14849276,1.393,466722,1.393,425479,1.393,492386,1.393,207644,1.393,215592,1.393,219799,1.393,802664,1.393,870605,1.393,851307,1.393,27012894,1.393,28655462,1.393,27640864,1.393,348243,1.393,360422,1.393,345528,1.393,23911056,1.393,25649516,1.393,25615660,1.393,18211418,1.393,17629250,1.393,17195634,1.393,29568558,1.393,33309456,1.393,32965976,1.393,23214444,1.393,24025090,1.393,22224146,1.393,24206938,1.393,23755020,1.393,27499520,1.393,230458,1.393,229233,1.393,228384
1.395,28435770,1.395,37854728,1.395,34220928,1.395,18276012,1.395,18561234,1.395,19845492,1.395,26220642,1.395,27645034,1.395,25141978,1.395,27349534,1.395,30873268,1.395,29803478,1.395,12387219,1.395,12956293,1.395,15294665,1.395,475821,1.395,432950,1.395,502282,1.395,206931,1.395,215421,1.395,219128,1.395,823925,1.395,894018,1.395,874156,1.395,27752650,1.395,29478134,1.395,28450768,1.395,351896,1.395,364929,1.395,349438,1.395,24626544,1.395,26410132,1.395,26372752,1.395,18773518,1.395,18170952,1.395,17736338,1.395,30408462,1.395,34234924,1.395,33886692,1.395,23922660,1.395,24746896,1.395,22910204,1.395,24908920,1.395,24450812,1.395,28312950,1.395,229714,1.395,228687,1.395,227857
1.397,29285904,1.397,38875024,1.397,35170172,1.397,18802524,1.397,19109006,1.397,20421890,1.397,26965836,1.397,28414772,1.397,25870326,1.397,28133918,1.397,31744882,1.397,30643352,1.397,12759880,1.397,13344582,1.397,15745722,1.397,485183,1.397,440742,1.397,512356,1.397,206287,1.397,215116,1.397,218739,1.397,845645,1.397,917849,1.397,897307,1.397,28500462,1.397,30309776,1.397,29271174,1.397,355700,1.397,369542,1.397,353313,1.397,25350942,1.397,27180352,1.397,27138950,1.397,19343370,1.397,18720112,1.397,18284480,1.397,31258348,1.397,35172068,1.397,34820184,1.397,24641020,1.397,25478692,1.397,23604402,1.397,25618746,1.397,25156090,1.397,29136920,1.397,229027,1.397,228066,1.397,227112
1.398,30146268,1.398,39908580,1.398,36128760,1.398,19334578,1.398,19662864,1.398,21004928,1.398,27718540,1.398,29192058,1.398,26606998,1.398,28927076,1.398,32625986,1.398,31492052,1.398,13136633,1.398,13737328,1.398,16202329,1.398,494767,1.398,448618,1.398,522532,1.398,205589,1.398,214658,1.398,218332,1.398,867639,1.398,942022,1.398,921034,1.398,29255730,1.398,31150616,1.398,30101224,1.398,359830,1.398,374209,1.398,357542,1.398,26084942,1.398,27959334,1.398,27913878,1.398,19920988,1.398,19276590,1.398,18839996,1.398,32118434,1.398,36119716,1.398,35764876,1.398,25368924,1.398,26219620,1.398,24307398,1.398,26336622,1.398,25870394,1.398,29971416,1.398,228391,1.398,227437,1.398,226026
1.4,31017436,1.4,40952812,1.4,37094596,1.4,19871386,1.4,20222950,1.4,21593674,1.4,28477610,1.4,29976444,1.4,27351710,1.4,29727884,1.4,33516122,1.4,32348794,1.4,13516969,1.4,14134388,1.4,16664136,1.4,504168,1.4,456626,1.4,533042,1.4,204901,1.4,213938,1.4,218285,1.4,889976,1.4,966654,1.4,945345,1.4,30018690,1.4,32000242,1.4,30940394,1.4,363956,1.4,378970,1.4,361925,1.4,26827570,1.4,28746908,1.4,28696776,1.4,20506110,1.4,19839868,1.4,19402708,1.4,32988498,1.4,37076932,1.4,36720608,1.4,26105962,1.4,26968866,1.4,25017974,1.4,27061272,1.4,26593050,1.4,30815912,1.4,227895,1.4,226811,1.4,224910
1.402,31899050,1.402,42007352,1.402,38066860,1.402,20412204,1.402,20788750,1.402,22187470,1.402,29242834,1.402,30766158,1.402,28103800,1.402,30535054,1.402,34413684,1.402,33211704,1.402,13900478,1.402,14535285,1.402,17130290,1.402,513479,1.402,464808,1.402,543782,1.402,204292,1.402,213347,1.402,218054,1.402,912702,1.402,991367,1.402,969906,1.402,30787572,1.402,32857368,1.402,31787920,1.402,368091,1.402,384011,1.402,366542,1.402,27577978,1.402,29541754,1.402,29486368,1.402,21098250,1.402,20409626,1.402,19972854,1.402,33867188,1.402,38042944,1.402,37685356,1.402,26850824,1.402,27724930,1.402,25736394,1.402,27792082,1.402,27323282,1.402,31668290,1.402,227164,1.402,226246,1.402,223764
1.403,32790482,1.403,43070688,1.403,39044428,1.403,20956452,1.403,21359046,1.403,22785438,1.403,30012136,1.403,31560432,1.403,28861716,1.403,31347148,1.403,35316572,1.403,34078892,1.403,14286376,1.403,14939402,1.403,17600110,1.403,523168,1.403,472958,1.403,554548,1.403,203773,1.403,213009,1.403,217870,1.403,935637,1.403,1016642,1.403,994644,1.403,31561194,1.403,33720120,1.403,32641910,1.403,372256,1.403,389296,1.403,371195,1.403,28334454,1.403,30342050,1.403,30281052,1.403,21696456,1.403,20985114,1.403,20549216,1.403,34753524,1.403,39015028,1.403,38657396,1.403,27602106,1.403,28486730,1.403,26461346,1.403,28527058,1.403,28060222,1.403,32527242,1.403,226493,1.403,225654,1.403,222976
1.405,33691348,1.405,44143304,1.405,40025632,1.405,21503286,1.405,21933306,1.405,23386796,1.405,30784772,1.405,32357544,1.405,29625026,1.405,32163260,1.405,36223424,1.405,34950368,1.405,14674386,1.405,15346050,1.405,18072664,1.405,532912,1.405,481125,1.405,565721,1.405,203305,1.405,212841,1.405,217341,1.405,958834,1.405,1042123,1.405,1019727,1.405,32338688,1.405,34588136,1.405,33500662,1.405,376550,1.405,394650,1.405,376204,1.405,29096036,1.405,31146230,1.405,31079484,1.405,22299766,1.405,21565460,1.405,21131368,1.405,35645960,1.405,39991144,1.405,39634640,1.405,28358320,1.405,29252974,1.405,27191792,1.405,29265710,1.405,28801654,1.405,33391546,1.405,225721,1.405,225041,1.405,222363
1.407,34599960,1.407,45223572,1.407,41011012,1.407,22051806,1.407,22511002,1.407,23990672,1.407,31559578,1.407,33157654,1.407,30392176,1.407,32981848,1.407,37133540,1.407,35825556,1.407,15063647,1.407,15754405,1.407,18547534,1.407,542699,1.407,489576,1.407,577078,1.407,202812,1.407,212796,1.407,216862,1.407,982138,1.407,1067904,1.407,1044971,1.407,33119534,1.407,35459836,1.407,34363608,1.407,380912,1.407,400176,1.407,381122,1.407,29860936,1.407,31953400,1.407,31880164,1.407,22906936,1.407,22149432,1.407,21717990,1.407,36542888,1.407,40971164,1.407,40616884,1.407,29118480,1.407,30023196,1.407,27926080,1.407,30006274,1.407,29546902,1.407,34260000,1.407,224992,1.407,224495,1.407,221942
1.408,35514888,1.408,46315056,1.408,42002620,1.408,22601654,1.408,23090862,1.408,24597136,1.408,32336434,1.408,33960688,1.408,31162376,1.408,33803276,1.408,38046852,1.408,36704452,1.408,15453788,1.408,16163483,1.408,19024048,1.408,552721,1.408,498132,1.408,588911,1.408,202359,1.408,212783,1.408,216186,1.408,1005754,1.408,1094092,1.408,1070488,1.408,33901832,1.408,36333756,1.408,35229256,1.408,385313,1.408,405682,1.408,386090,1.408,30628416,1.408,32762838,1.408,32683100,1.408,23517042,1.408,22736826,1.408,22308734,1.408,37442368,1.408,41955032,1.408,41603764,1.408,29881836,1.408,30796916,1.408,28663080,1.408,30749022,1.408,30295532,1.408,35131636,1.408,224260,1.408,223902,1.408,221509
1.41,36435996,1.41,47419376,1.41,43003032,1.41,23153024,1.41,23672542,1.41,25206574,1.41,33115672,1.41,34768772,1.41,31935436,1.41,34628508,1.41,38964820,1.41,37589728,1.41,15844882,1.41,16573063,1.41,19502306,1.41,562928,1.41,506908,1.41,600759,1.41,201852,1.41,212576,1.41,215401,1.41,1029447,1.41,1120469,1.41,1096321,1.41,34687036,1.41,37210220,1.41,36098020,1.41,389895,1.41,411535,1.41,391158,1.41,31398548,1.41,33574756,1.41,33488590,1.41,24129720,1.41,23326628,1.41,22901992,1.41,38344604,1.41,42944012,1.41,42597216,1.41,30647926,1.41,31574612,1.41,29401592,1.41,31494060,1.41,31046694,1.41,36007580,1.41,223780,1.41,223065,1.41,220786
1.412,37363144,1.412,48542232,1.412,44015688,1.412,23706586,1.412,24256898,1.412,25820394,1.412,33899204,1.412,35584336,1.412,32712432,1.412,35460028,1.412,39890540,1.412,38485296,1.412,16237062,1.412,16983220,1.412,19983122,1.412,572871,1.412,515835,1.412,612774,1.412,201299,1.412,212157,1.412,214677,1.412,1053391,1.412,1146917,1.412,1122395,1.412,35477000,1.412,38092144,1.412,36971540,1.412,394482,1.412,417420,1.412,396656,1.412,32172744,1.412,34391100,1.412,34298920,1.412,24745156,1.412,23918764,1.412,23497750,1.412,39251416,1.412,43942120,1.412,43600880,1.412,31418070,1.412,32357778,1.412,30141806,1.412,32243462,1.412,31800858,1.412,36889068,1.412,223184,1.412,222177,1.412,220060
1.413,38296404,1.413,49689624,1.413,45046536,1.413,24264366,1.413,24844302,1.413,26440290,1.413,34690020,1.413,36413064,1.413,33494798,1.413,36300760,1.413,40828936,1.413,39395028,1.413,16630766,1.413,17394422,1.413,20467392,1.413,583022,1.413,524852,1.413,624585,1.413,200595,1.413,211519,1.413,214273,1.413,1077398,1.413,1173493,1.413,1148562,1.413,36274208,1.413,38981904,1.413,37852124,1.413,399338,1.413,423498,1.413,401995,1.413,32952652,1.413,35214824,1.413,35117312,1.413,25364420,1.413,24514190,1.413,24095864,1.413,40165148,1.413,44954396,1.413,44620724,1.413,32194092,1.413,33148994,1.413,30883972,1.413,33000028,1.413,32560960,1.413,37778672,1.413,222725,1.413,221394,1.413,219136
1.415,39238892,1.415,50871208,1.415,46102600,1.415,24828986,1.415,25436650,1.415,27069734,1.415,35492708,1.415,37259400,1.415,34285760,1.415,37156280,1.415,41785144,1.415,40325752,1.415,17027326,1.415,17807788,1.415,20956690,1.415,593309,1.415,533650,1.415,636355,1.415,199971,1.415,211006,1.415,213701,1.415,1101650,1.415,1200170,1.415,1174757,1.415,37083396,1.415,39884320,1.415,38744512,1.415,404242,1.415,429712,1.415,407446,1.415,33742452,1.415,36049868,1.415,35948816,1.415,25989720,1.415,25115270,1.415,24697614,1.415,41090492,1.415,45987172,1.415,45663660,1.415,32979110,1.415,33951880,1.415,31630076,1.415,33767748,1.415,33329296,1.415,38680944,1.415,222380,1.415,220660,1.415,218258
1.417,40194892,1.417,52093464,1.417,47191096,1.417,25403692,1.417,26037610,1.417,27712022,1.417,36312636,1.417,38129628,1.417,35089900,1.417,38031916,1.417,42766528,1.417,41284444,1.417,17428336,1.417,18225634,1.417,21454000,1.417,603634,1.417,542582,1.417,647809,1.417,199251,1.417,210665,1.417,213360,1.417,1125937,1.417,1226805,1.417,1200941,1.417,37910792,1.417,40806260,1.417,39655248,1.417,409457,1.417,435976,1.417,412953,1.417,34546812,1.417,36900956,1.417,36798424,1.417,26623498,1.417,25724060,1.417,25304392,1.417,42034620,1.417,47048032,1.417,46737332,1.417,33777200,1.417,34771440,1.417,32383556,1.417,34552236,1.417,34109048,1.417,39601592,1.417,221928,1.417,219851,1.417,217555
1.418,41168080,1.418,53366616,1.418,48318644,1.418,25992644,1.418,26650492,1.418,28371650,1.418,37155416,1.418,39030332,1.418,35912172,1.418,38933740,1.418,43780276,1.418,42277148,1.418,17835420,1.418,18649894,1.418,21962460,1.418,614006,1.418,551430,1.418,659399,1.418,198699,1.418,210323,1.418,213044,1.418,1150482,1.418,1253616,1.418,1227011,1.418,38763192,1.418,41754224,1.418,40590104,1.418,414593,1.418,442107,1.418,418305,1.418,35370808,1.418,37775056,1.418,37672596,1.418,27269440,1.418,26344748,1.418,25919254,1.418,43004524,1.418,48144468,1.418,47849976,1.418,34594228,1.418,35613296,1.418,33147784,1.418,35358584,1.418,34906672,1.418,40546636,1.418,221299,1.418,219109,1.418,217229
1.42,42165736,1.42,54696228,1.42,49492068,1.42,26600304,1.42,27279034,1.42,29053232,1.42,38026764,1.42,39967212,1.42,36758716,1.42,39867580,1.42,44832368,1.42,43309936,1.42,18251312,1.42,19083442,1.42,22484810,1.42,624620,1.42,560231,1.42,671040,1.42,198102,1.42,209973,1.42,212604,1.42,1175288,1.42,1280571,1.42,1253058,1.42,39646804,1.42,42734260,1.42,41556372,1.42,419817,1.42,448286,1.42,423260,1.42,36219608,1.42,38678596,1.42,38576944,1.42,27931584,1.42,26981336,1.42,26545530,1.42,44007964,1.42,49284120,1.42,49009192,1.42,35435244,1.42,36483164,1.42,33927364,1.42,36191940,1.42,35727340,1.42,41522160,1.42,220804,1.42,218473,1.42,216814
1.422,43194512,1.422,56086528,1.422,50715656,1.422,27229930,1.422,27927968,1.422,29761144,1.422,38932560,1.422,40944120,1.422,37634872,1.422,40839616,1.422,45928004,1.422,44387132,1.422,18678770,1.422,19528866,1.422,23025078,1.422,635323,1.422,569140,1.422,683041,1.422,197721,1.422,209725,1.422,211897,1.422,1200265,1.422,1307797,1.422,1279438,1.422,40568296,1.422,43753628,1.422,42560344,1.422,424721,1.422,454298,1.422,428201,1.422,37099656,1.422,39616752,1.422,39516408,1.422,28614554,1.422,27638378,1.422,27187466,1.422,45050896,1.422,50473452,1.422,50219584,1.422,36305364,1.422,37385032,1.422,34728556,1.422,37057372,1.422,36575428,1.422,42535716,1.422,220102,1.422,217625,1.422,216700
1.423,44260560,1.423,57535648,1.423,51988396,1.423,27884454,1.423,28601120,1.423,30498002,1.423,39875996,1.423,41963872,1.423,38546528,1.423,41852268,1.423,47070240,1.423,45510396,1.423,19120290,1.423,19989196,1.423,23586160,1.423,646055,1.423,578195,1.423,695055,1.423,197184,1.423,209053,1.423,211376,1.423,1225345,1.423,1335373,1.423,1306266,1.423,41531524,1.423,44816536,1.423,43606388,1.423,429709,1.423,460186,1.423,433034,1.423,38014280,1.423,40594676,1.423,40494196,1.423,29322180,1.423,28319452,1.423,27849424,1.423,46138872,1.423,51714072,1.423,51480908,1.423,37209756,1.423,38322576,1.423,35555924,1.423,37958504,1.423,37456868,1.423,43590928,1.423,219177,1.423,216693,1.423,216244
1.425,45368968,1.425,59041716,1.425,53309640,1.425,28566836,1.425,29301382,1.425,31266868,1.425,40859336,1.425,43026448,1.425,39497280,1.425,42907328,1.425,48258924,1.425,46677140,1.425,19577762,1.425,20466104,1.425,24170042,1.425,657146,1.425,587282,1.425,707355,1.425,196600,1.425,207983,1.425,210641,1.425,1250699,1.425,1363027,1.425,1333603,1.425,42539228,1.425,45924600,1.425,44697256,1.425,434571,1.425,466171,1.425,437778,1.425,38965768,1.425,41614592,1.425,41512224,1.425,30058524,1.425,29028088,1.425,28535392,1.425,47274816,1.425,53007476,1.425,52794964,1.425,38150912,1.425,39297284,1.425,36413788,1.425,38895172,1.425,38375484,1.425,44690204,1.425,218278,1.425,215902,1.425,215562
1.427,46526272,1.427,60595080,1.427,54673280,1.427,29277344,1.427,30031396,1.427,32067544,1.427,41881916,1.427,44127448,1.427,40489720,1.427,44003792,1.427,49490732,1.427,47884964,1.427,20053198,1.427,20961622,1.427,24777576,1.427,668347,1.427,596508,1.427,719755,1.427,195814,1.427,207027,1.427,209869,1.427,1276224,1.427,1391338,1.427,1361540,1.427,43589620,1.427,47077660,1.427,45832700,1.427,439456,1.427,472045,1.427,442771,1.427,39955204,1.427,42674596,1.427,42569744,1.427,30825642,1.427,29766050,1.427,29248620,1.427,48457896,1.427,54348288,1.427,54153768,1.427,39129404,1.427,40309032,1.427,37306012,1.427,39866716,1.427,39331396,1.427,45832200,1.427,217456,1.427,215315,1.427,214489
1.428,47731212,1.428,62185120,1.428,56067804,1.428,30014246,1.428,30791880,1.428,32897672,1.428,42941884,1.428,45261372,1.428,41522652,1.428,45135036,1.428,50759704,1.428,49123408,1.428,20546516,1.428,21476010,1.428,25409072,1.428,679796,1.428,605927,1.428,732245,1.428,195214,1.428,206125,1.428,209241,1.428,1301875,1.428,1420121,1.428,1390110,1.428,44680024,1.428,48271372,1.428,47009148,1.428,444631,1.428,477835,1.428,447987,1.428,40981080,1.428,43771088,1.428,43661564,1.428,31624272,1.428,30533624,1.428,29991160,1.428,49683160,1.428,55727144,1.428,55549032,1.428,40143596,1.428,41353640,1.428,38233528,1.428,40869640,1.428,40324008,1.428,47013792,1.428,216452,1.428,214624,1.428,213240
1.43,48983636,1.43,63795136,1.43,57482004,1.43,30775302,1.43,31581438,1.43,33753000,1.43,44031328,1.43,46416644,1.43,42593544,1.43,46292580,1.43,52054656,1.43,50380460,1.43,21056656,1.43,22009026,1.43,26061704,1.43,691193,1.43,615346,1.43,744648,1.43,194332,1.43,205106,1.43,208723,1.43,1328039,1.43,1449477,1.43,1419026,1.43,45803280,1.43,49496680,1.43,48220136,1.43,449957,1.43,483759,1.43,453379,1.43,42037580,1.43,44897088,1.43,44781832,1.43,32452414,1.43,31329260,1.43,30763324,1.43,50945972,1.43,57131316,1.43,56964804,1.43,41189884,1.43,42426208,1.43,39194028,1.43,41895732,1.43,41349856,1.43,48224940,1.43,215600,1.43,213958,1.43,211643
1.432,50279660,1.432,65407708,1.432,58903392,1.432,31554864,1.432,32397276,1.432,34627444,1.432,45141224,1.432,47582140,1.432,43695556,1.432,47466168,1.432,53361140,1.432,51641152,1.432,21581502,1.432,22558320,1.432,26731890,1.432,702702,1.432,624821,1.432,757527,1.432,193585,1.432,204362,1.432,208167,1.432,1354743,1.432,1479336,1.432,1448480,1.432,46949080,1.432,50744456,1.432,49455200,1.432,455382,1.432,489833,1.432,459061,1.432,43117108,1.432,46041692,1.432,45921040,1.432,33306276,1.432,32149420,1.432,31563206,1.432,52233628,1.432,58544120,1.432,58389608,1.432,42259216,1.432,43517752,1.432,40184016,1.432,42935484,1.432,42399580,1.432,49456192,1.432,214808,1.432,213199,1.432,210453
1.433,51610052,1.433,66995116,1.433,60306252,1.433,32345518,1.433,33233196,1.433,35511496,1.433,46260064,1.433,48741736,1.433,44818992,1.433,48640184,1.433,54663356,1.433,52889536,1.433,22118002,1.433,23121022,1.433,27413232,1.433,713926,1.433,634254,1.433,770551,1.433,192950,1.433,203958,1.433,207782,1.433,1382219,1.433,1510242,1.433,1478387,1.433,48103804,1.433,51999592,1.433,50698536,1.433,460731,1.433,495993,1.433,465044,1.433,44208932,1.433,47193700,1.433,47064700,1.433,34179468,1.433,32987478,1.433,32386856,1.433,53532992,1.433,59944972,1.433,59799072,1.433,43342380,1.433,44616080,1.433,41196296,1.433,43977632,1.433,43463756,1.433,50693852,1.433,214011,1.433,212395,1.433,209394
1.435,52960940,1.435,68539520,1.435,61671664,1.435,33138652,1.435,34081124,1.435,36394736,1.435,47373308,1.435,49878452,1.435,45951048,1.435,49798212,1.435,55940372,1.435,54104812,1.435,22660858,1.435,23692408,1.435,28098868,1.435,725361,1.435,643505,1.435,783941,1.435,192275,1.435,203458,1.435,207488,1.435,1410563,1.435,1541469,1.435,1509124,1.435,49252932,1.435,53245440,1.435,51936592,1.435,466405,1.435,502389,1.435,471020,1.435,45299356,1.435,48338120,1.435,48197796,1.435,35063776,1.435,33835140,1.435,33228418,1.435,54827720,1.435,61314972,1.435,61174268,1.435,44425912,1.435,45707708,1.435,42222172,1.435,45007328,1.435,44530388,1.435,51920648,1.435,213194,1.435,211389,1.435,208742
1.437,54322184,1.437,70010960,1.437,62980924,1.437,33924076,1.437,34931432,1.437,37265472,1.437,48463220,1.437,50974116,1.437,47077600,1.437,50925140,1.437,57172944,1.437,55269772,1.437,23204300,1.437,24266236,1.437,28779766,1.437,736905,1.437,652992,1.437,797708,1.437,191506,1.437,203002,1.437,207177,1.437,1439653,1.437,1573648,1.437,1540655,1.437,50377140,1.437,54463956,1.437,53150656,1.437,471790,1.437,508946,1.437,477018,1.437,46372428,1.437,49457464,1.437,49305324,1.437,35948324,1.437,34683380,1.437,34079948,1.437,56097132,1.437,62632348,1.437,62489632,1.437,45494740,1.437,46776004,1.437,43249712,1.437,46009360,1.437,45584960,1.437,53119408,1.437,212647,1.437,210280,1.437,208430
1.438,55673504,1.438,71388848,1.438,64208928,1.438,34689972,1.438,35772668,1.438,38110388,1.438,49513936,1.438,52012660,1.438,48181752,1.438,52002060,1.438,58340244,1.438,56365376,1.438,23741534,1.438,24835406,1.438,29446814,1.438,749037,1.438,662557,1.438,811844,1.438,190991,1.438,202585,1.438,206818,1.438,1469400,1.438,1606535,1.438,1573144,1.438,51459472,1.438,55634676,1.438,54322308,1.438,477169,1.438,515724,1.438,483195,1.438,47411992,1.438,50535004,1.438,50367588,1.438,36821796,1.438,35520320,1.438,34931348,1.438,57320128,1.438,63871664,1.438,63727984,1.438,46532556,1.438,47805336,1.438,44265336,1.438,46968924,1.438,46610832,1.438,54272816,1.438,212137,1.438,209214,1.438,208212
1.44,56994440,1.44,72650576,1.44,65332428,1.44,35425472,1.44,36592220,1.44,38916652,1.44,50509932,1.44,52975460,1.44,49246620,1.44,53010808,1.44,59426076,1.44,57374456,1.44,24264814,1.44,25391908,1.44,30089466,1.44,761373,1.44,672414,1.44,826025,1.44,190501,1.44,202080,1.44,206326,1.44,1499800,1.44,1640154,1.44,1606128,1.44,52482412,1.44,56736512,1.44,55431264,1.44,482685,1.44,522616,1.44,489315,1.44,48401288,1.44,51553804,1.44,51366136,1.44,37671868,1.44,36332796,1.44,35770976,1.44,58478020,1.44,65017460,1.44,64867884,1.44,47523616,1.44,48777752,1.44,45254344,1.44,47870536,1.44,47594360,1.44,55359916,1.44,211743,1.44,208321,1.44,207927
1.442,58267320,1.442,73788104,1.442,66343000,1.442,36118316,1.442,37378112,1.442,39671740,1.442,51432692,1.442,53847444,1.442,50253876,1.442,53935840,1.442,60410100,1.442,58281348,1.442,24766286,1.442,25927910,1.442,30698814,1.442,774256,1.442,682585,1.442,840376,1.442,190045,1.442,201426,1.442,205682,1.442,1530328,1.442,1673931,1.442,1639945,1.442,53428516,1.442,57752544,1.442,56461692,1.442,488562,1.442,529375,1.442,495407,1.442,49324452,1.442,52493848,1.442,52286976,1.442,38484764,1.442,37109936,1.442,36586052,1.442,59549396,1.442,66047932,1.442,65892168,1.442,48450280,1.442,49679020,1.442,46202068,1.442,48698476,1.442,48518304,1.442,56361640,1.442,211277,1.442,207362,1.442,207493
